edge,role,state,status,tar,job_id,job_name,comment,success,scf,stage,energy_Eh,job_name2,LTKBID,compound,primary_label,broad_class,mechanism,charge,multiplicity,geometry_source,heavy_atoms,smiles,input_file,input_sha256
R05E013,M,N,success,archive3595(1).tar,3620,R05E013_M_N,P05 StateFlux Round05 V4 | edge=R05E013 | LTKBID=LT03770 | compound=Tecovirimat | class=oxidation | role=M | state=N | source=existing_xTB | smiles=O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)C1=CC=C(C(F)(F)F)C2OC12,True,8,0,-1442.51379427,R05E013_M_N,LT03770,Tecovirimat,0.0,oxidation,Epoxidation of arene,0,1,existing_xTB,28,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)C1=CC=C(C(F)(F)F)C2OC12,output_round05_v4/qchem_inputs/wave_A_neutral/R05E013_M_N.in,a936d4be358411092da65be4bfe8bf419cb64cf3f118bd3f5c478ffb5c49bd45
R05E013,P,ANI,success,archive3595(1).tar,3725,R05E013_P_ANI,P05 StateFlux Round05 V4 | edge=R05E013 | LTKBID=LT03770 | compound=Tecovirimat | class=oxidation | role=P | state=ANI | source=existing_xTB | smiles=O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,True,8,0,-1367.45056698,R05E013_P_ANI,LT03770,Tecovirimat,0.0,oxidation,Epoxidation of arene,-1,2,existing_xTB,27,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,output_round05_v4/qchem_inputs/wave_C_anion/R05E013_P_ANI.in,0b900ba15f24649878c79563438ca1a6b490c06f6111b36011f47a5f4c8118a3
R05E013,P,CAT,success,archive3595(1).tar,3677,R05E013_P_CAT,P05 StateFlux Round05 V4 | edge=R05E013 | LTKBID=LT03770 | compound=Tecovirimat | class=oxidation | role=P | state=CAT | source=existing_xTB | smiles=O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,True,8,0,-1367.12150577,R05E013_P_CAT,LT03770,Tecovirimat,0.0,oxidation,Epoxidation of arene,1,2,existing_xTB,27,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,output_round05_v4/qchem_inputs/wave_B_cation/R05E013_P_CAT.in,90016dbd998373ba528c90d27fc648cc115709a288a592846d68701ec1eb2b12
R05E013,P,N,success,archive3595(1).tar,3621,R05E013_P_N,P05 StateFlux Round05 V4 | edge=R05E013 | LTKBID=LT03770 | compound=Tecovirimat | class=oxidation | role=P | state=N | source=existing_xTB | smiles=O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,True,8,0,-1367.37765167,R05E013_P_N,LT03770,Tecovirimat,0.0,oxidation,Epoxidation of arene,0,1,existing_xTB,27,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E013_P_N.in,b4d2ccd4d70cab06f190d6a8aef3ff913bffa12308cd898e60b0e407452a1794
R05E014,M,ANI,success,archive3595(1).tar,3726,R05E014_M_ANI,P05 StateFlux Round05 V4 | edge=R05E014 | LTKBID=LT00004 | compound=Acetaminophen | class=oxidation | role=M | state=ANI | source=existing_xTB | smiles=CC(=O)N=C1C=CC(=O)C=C1,True,8,0,-514.2199126,R05E014_M_ANI,LT00004,Acetaminophen,1.0,oxidation,Oxidation of p-substituted anilide,-1,2,existing_xTB,11,CC(=O)N=C1C=CC(=O)C=C1,output_round05_v4/qchem_inputs/wave_C_anion/R05E014_M_ANI.in,51193ceee4dceb58e8223a91dcf34b8fa2dcbcce6d9df890e23314af11f833f5
R05E014,M,CAT,success,archive3595(1).tar,3678,R05E014_M_CAT,P05 StateFlux Round05 V4 | edge=R05E014 | LTKBID=LT00004 | compound=Acetaminophen | class=oxidation | role=M | state=CAT | source=existing_xTB | smiles=CC(=O)N=C1C=CC(=O)C=C1,True,8,0,-513.80720387,R05E014_M_CAT,LT00004,Acetaminophen,1.0,oxidation,Oxidation of p-substituted anilide,1,2,existing_xTB,11,CC(=O)N=C1C=CC(=O)C=C1,output_round05_v4/qchem_inputs/wave_B_cation/R05E014_M_CAT.in,13a06243e5e0abf52a8d0e5e7b2a38a0ddd212d28645885d011c9dc6a5570d0f
R05E014,M,N,success,archive3595(1).tar,3622,R05E014_M_N,P05 StateFlux Round05 V4 | edge=R05E014 | LTKBID=LT00004 | compound=Acetaminophen | class=oxidation | role=M | state=N | source=existing_xTB | smiles=CC(=O)N=C1C=CC(=O)C=C1,True,8,0,-514.07923187,R05E014_M_N,LT00004,Acetaminophen,1.0,oxidation,Oxidation of p-substituted anilide,0,1,existing_xTB,11,CC(=O)N=C1C=CC(=O)C=C1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E014_M_N.in,44777cf55a89ab8deec4d95c244e9f21e02e346af379660f480aa5691cf50342
R05E014,P,ANI,success,archive3595(1).tar,3727,R05E014_P_ANI,P05 StateFlux Round05 V4 | edge=R05E014 | LTKBID=LT00004 | compound=Acetaminophen | class=oxidation | role=P | state=ANI | source=existing_xTB | smiles=CC(=O)Nc1ccc(O)cc1,True,8,0,-515.37376252,R05E014_P_ANI,LT00004,Acetaminophen,1.0,oxidation,Oxidation of p-substituted anilide,-1,2,existing_xTB,11,CC(=O)Nc1ccc(O)cc1,output_round05_v4/qchem_inputs/wave_C_anion/R05E014_P_ANI.in,2a880cf82e858028b274884789c24c66f3a0587cf6bf9a6fe9ef7d6dbb24b069
R05E014,P,CAT,success,archive3595(1).tar,3679,R05E014_P_CAT,P05 StateFlux Round05 V4 | edge=R05E014 | LTKBID=LT00004 | compound=Acetaminophen | class=oxidation | role=P | state=CAT | source=existing_xTB | smiles=CC(=O)Nc1ccc(O)cc1,True,8,0,-515.13831287,R05E014_P_CAT,LT00004,Acetaminophen,1.0,oxidation,Oxidation of p-substituted anilide,1,2,existing_xTB,11,CC(=O)Nc1ccc(O)cc1,output_round05_v4/qchem_inputs/wave_B_cation/R05E014_P_CAT.in,68c232fadf9f60ae51790ac1dfcc78b3e0168f460ec279ad83ada19356cc6352
R05E014,P,N,success,archive3595(1).tar,3623,R05E014_P_N,P05 StateFlux Round05 V4 | edge=R05E014 | LTKBID=LT00004 | compound=Acetaminophen | class=oxidation | role=P | state=N | source=existing_xTB | smiles=CC(=O)Nc1ccc(O)cc1,True,8,0,-515.34730421,R05E014_P_N,LT00004,Acetaminophen,1.0,oxidation,Oxidation of p-substituted anilide,0,1,existing_xTB,11,CC(=O)Nc1ccc(O)cc1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E014_P_N.in,effcc014dc724d116ba5c7934f2ed38a563c64f5d655bb97a52b8f278afbdef7
R05E015,M,ANI,success,archive3595(1).tar,3728,R05E015_M_ANI,P05 StateFlux Round05 V4 | edge=R05E015 | LTKBID=LT00160 | compound=Valproic acid | class=oxidation | role=M | state=ANI | source=existing_xTB | smiles=CCCC(CC(C)O)C(=O)O,True,8,0,-540.05304454,R05E015_M_ANI,LT00160,Valproic acid,1.0,oxidation,Hydroxylation of penultimate aliphatic secondary carbon,-1,2,existing_xTB,11,CCCC(CC(C)O)C(=O)O,output_round05_v4/qchem_inputs/wave_C_anion/R05E015_M_ANI.in,ee55669816d69a4beedab5beb03a01726330ebfa90fe75a65051bbc2b156c928
R05E015,M,CAT,success,archive3595(1).tar,3680,R05E015_M_CAT,P05 StateFlux Round05 V4 | edge=R05E015 | LTKBID=LT00160 | compound=Valproic acid | class=oxidation | role=M | state=CAT | source=existing_xTB | smiles=CCCC(CC(C)O)C(=O)O,True,8,0,-539.77339385,R05E015_M_CAT,LT00160,Valproic acid,1.0,oxidation,Hydroxylation of penultimate aliphatic secondary carbon,1,2,existing_xTB,11,CCCC(CC(C)O)C(=O)O,output_round05_v4/qchem_inputs/wave_B_cation/R05E015_M_CAT.in,34dc631a7d3029b80647dd69ea1db329c02321bed6e4accd3591b8528ea0ad88
R05E015,M,N,success,archive3595(1).tar,3624,R05E015_M_N,P05 StateFlux Round05 V4 | edge=R05E015 | LTKBID=LT00160 | compound=Valproic acid | class=oxidation | role=M | state=N | source=existing_xTB | smiles=CCCC(CC(C)O)C(=O)O,True,8,0,-540.0479953,R05E015_M_N,LT00160,Valproic acid,1.0,oxidation,Hydroxylation of penultimate aliphatic secondary carbon,0,1,existing_xTB,11,CCCC(CC(C)O)C(=O)O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E015_M_N.in,14c7f82934304e6767d9b462056f2e3238d8ec4674cae7617d8a67a2178e9bc1
R05E015,P,ANI,success,archive3595(1).tar,3729,R05E015_P_ANI,P05 StateFlux Round05 V4 | edge=R05E015 | LTKBID=LT00160 | compound=Valproic acid | class=oxidation | role=P | state=ANI | source=existing_xTB | smiles=CCCC(CCC)C(=O)O,True,8,0,-464.8564735,R05E015_P_ANI,LT00160,Valproic acid,1.0,oxidation,Hydroxylation of penultimate aliphatic secondary carbon,-1,2,existing_xTB,10,CCCC(CCC)C(=O)O,output_round05_v4/qchem_inputs/wave_C_anion/R05E015_P_ANI.in,514f4f1704dd0c5fe839d88ea861390f48845ef1b8304572988eae7f5f9a6787
R05E015,P,CAT,success,archive3595(1).tar,3681,R05E015_P_CAT,P05 StateFlux Round05 V4 | edge=R05E015 | LTKBID=LT00160 | compound=Valproic acid | class=oxidation | role=P | state=CAT | source=existing_xTB | smiles=CCCC(CCC)C(=O)O,True,8,0,-464.5579775,R05E015_P_CAT,LT00160,Valproic acid,1.0,oxidation,Hydroxylation of penultimate aliphatic secondary carbon,1,2,existing_xTB,10,CCCC(CCC)C(=O)O,output_round05_v4/qchem_inputs/wave_B_cation/R05E015_P_CAT.in,17ef3d5d89401cbd052373c5fda362ce5d793d587a10e90021860c79c40ec098
R05E015,P,N,success,archive3595(1).tar,3625,R05E015_P_N,P05 StateFlux Round05 V4 | edge=R05E015 | LTKBID=LT00160 | compound=Valproic acid | class=oxidation | role=P | state=N | source=existing_xTB | smiles=CCCC(CCC)C(=O)O,True,8,0,-464.84591232,R05E015_P_N,LT00160,Valproic acid,1.0,oxidation,Hydroxylation of penultimate aliphatic secondary carbon,0,1,existing_xTB,10,CCCC(CCC)C(=O)O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E015_P_N.in,bbaadc067eea363b78bbb507684e25d4266808320468ea3692109af656fc95da
R05E016,M,ANI,success,archive3595(1).tar,3730,R05E016_M_ANI,P05 StateFlux Round05 V4 | edge=R05E016 | LTKBID=LT00696 | compound=Isaxonine | class=oxidation | role=M | state=ANI | source=existing_xTB | smiles=CC(CO)Nc1ncccn1,True,8,0,-512.76613685,R05E016_M_ANI,LT00696,Isaxonine,1.0,oxidation,Hydroxylation of terminal methyl,-1,2,existing_xTB,11,CC(CO)Nc1ncccn1,output_round05_v4/qchem_inputs/wave_C_anion/R05E016_M_ANI.in,d7f78df95c8212263c4c2c3ccb61107d72a3ce99411f78e48ae8ddc546c97f50
R05E016,M,CAT,success,archive3595(1).tar,3682,R05E016_M_CAT,P05 StateFlux Round05 V4 | edge=R05E016 | LTKBID=LT00696 | compound=Isaxonine | class=oxidation | role=M | state=CAT | source=existing_xTB | smiles=CC(CO)Nc1ncccn1,True,8,0,-512.49138167,R05E016_M_CAT,LT00696,Isaxonine,1.0,oxidation,Hydroxylation of terminal methyl,1,2,existing_xTB,11,CC(CO)Nc1ncccn1,output_round05_v4/qchem_inputs/wave_B_cation/R05E016_M_CAT.in,e853a6df09033eb0912afef6b77646fe1b68d4d37e5bff6bb5ca6ea85a0b4a8f
R05E016,M,N,success,archive3595(1).tar,3626,R05E016_M_N,P05 StateFlux Round05 V4 | edge=R05E016 | LTKBID=LT00696 | compound=Isaxonine | class=oxidation | role=M | state=N | source=existing_xTB | smiles=CC(CO)Nc1ncccn1,True,8,0,-512.71302352,R05E016_M_N,LT00696,Isaxonine,1.0,oxidation,Hydroxylation of terminal methyl,0,1,existing_xTB,11,CC(CO)Nc1ncccn1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E016_M_N.in,8e28be683bef287b029a02a21f72e4f43b6a84191866386002b50574af543fda
R05E016,P,ANI,success,archive3595(1).tar,3731,R05E016_P_ANI,P05 StateFlux Round05 V4 | edge=R05E016 | LTKBID=LT00696 | compound=Isaxonine | class=oxidation | role=P | state=ANI | source=existing_xTB | smiles=CC(C)Nc1ncccn1,True,8,0,-437.561057,R05E016_P_ANI,LT00696,Isaxonine,1.0,oxidation,Hydroxylation of terminal methyl,-1,2,existing_xTB,10,CC(C)Nc1ncccn1,output_round05_v4/qchem_inputs/wave_C_anion/R05E016_P_ANI.in,31c112a0fbccc96d77047fb3f6baba1ecacf37a4ce172f69075388eef7ba1d89
R05E016,P,CAT,success,archive3595(1).tar,3683,R05E016_P_CAT,P05 StateFlux Round05 V4 | edge=R05E016 | LTKBID=LT00696 | compound=Isaxonine | class=oxidation | role=P | state=CAT | source=existing_xTB | smiles=CC(C)Nc1ncccn1,True,8,0,-437.29668809,R05E016_P_CAT,LT00696,Isaxonine,1.0,oxidation,Hydroxylation of terminal methyl,1,2,existing_xTB,10,CC(C)Nc1ncccn1,output_round05_v4/qchem_inputs/wave_B_cation/R05E016_P_CAT.in,56fad0be1a928e53cde8fded43883466a455dc03be1401e213badc659802a006
R05E016,P,N,success,archive3595(1).tar,3627,R05E016_P_N,P05 StateFlux Round05 V4 | edge=R05E016 | LTKBID=LT00696 | compound=Isaxonine | class=oxidation | role=P | state=N | source=existing_xTB | smiles=CC(C)Nc1ncccn1,True,8,0,-437.51297109,R05E016_P_N,LT00696,Isaxonine,1.0,oxidation,Hydroxylation of terminal methyl,0,1,existing_xTB,10,CC(C)Nc1ncccn1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E016_P_N.in,d81b2c9eabcaf20dfbfda56aecc944827150bd5a0a03c86b8b0c30773174e0a5
R05E017,M,ANI,success,archive3595(1).tar,3732,R05E017_M_ANI,P05 StateFlux Round05 V4 | edge=R05E017 | LTKBID=LT00024 | compound=Mannitol | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=O=C(O)C1OC(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(O)C(O)C1O,True,8,0,-1372.86803592,R05E017_M_ANI,LT00024,Mannitol,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,24,O=C(O)C1OC(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_C_anion/R05E017_M_ANI.in,9fac0e12926ba1affc326d3f39f7dda64afaae43de7eacb7328a5f0862263a95
R05E017,M,CAT,success,archive3595(1).tar,3684,R05E017_M_CAT,P05 StateFlux Round05 V4 | edge=R05E017 | LTKBID=LT00024 | compound=Mannitol | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=O=C(O)C1OC(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(O)C(O)C1O,True,8,0,-1372.58052625,R05E017_M_CAT,LT00024,Mannitol,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,24,O=C(O)C1OC(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_B_cation/R05E017_M_CAT.in,14173e80592f0ba7392bc29019cda7d0d5860cad4f2566342dda186839766410
R05E017,M,N,success,archive3595(1).tar,3628,R05E017_M_N,P05 StateFlux Round05 V4 | edge=R05E017 | LTKBID=LT00024 | compound=Mannitol | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=O=C(O)C1OC(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(O)C(O)C1O,True,8,0,-1372.84763834,R05E017_M_N,LT00024,Mannitol,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,24,O=C(O)C1OC(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E017_M_N.in,1341638a022b08723cbe719f40aa5e4885eb2c6e02a9e7018802c8f97a9393d5
R05E017,P,ANI,success,archive3595(1).tar,3733,R05E017_P_ANI,P05 StateFlux Round05 V4 | edge=R05E017 | LTKBID=LT00024 | compound=Mannitol | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,True,8,0,-688.21675216,R05E017_P_ANI,LT00024,Mannitol,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,12,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,output_round05_v4/qchem_inputs/wave_C_anion/R05E017_P_ANI.in,91e942b958f35e8d48811d0ed2d6d758dc5de89291516d3b19007168eeb56db3
R05E017,P,CAT,success,archive3595(1).tar,3685,R05E017_P_CAT,P05 StateFlux Round05 V4 | edge=R05E017 | LTKBID=LT00024 | compound=Mannitol | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,True,8,0,-687.95445328,R05E017_P_CAT,LT00024,Mannitol,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,12,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,output_round05_v4/qchem_inputs/wave_B_cation/R05E017_P_CAT.in,35704d62ba4413b2935f96530e5df3dc14b3bef64c215e50d50adb93ee85f308
R05E017,P,N,success,archive3595(1).tar,3629,R05E017_P_N,P05 StateFlux Round05 V4 | edge=R05E017 | LTKBID=LT00024 | compound=Mannitol | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,True,8,0,-688.21503969,R05E017_P_N,LT00024,Mannitol,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,12,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,output_round05_v4/qchem_inputs/wave_A_neutral/R05E017_P_N.in,40aa64df9e2e2763270fa01a1a7136ef33678aa1cf1c4cb1f1f353cb2e9c6849
R05E018,M,ANI,success,archive3757 (1).tar,3781,R05E018_M_ANI_RESCUE2,P05 StateFlux Round05 V4 RESCUE2 | edge=R05E018 | LTKBID=LT01262 | compound=Sapropterin dihydrochloride | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=C[C@H](O)[C@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,True,7,2,-1535.89952311,R05E018_M_ANI,LT01262,Sapropterin dihydrochloride,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,29,C[C@H](O)[C@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,output_round05_v4/qchem_inputs/wave_C_anion/R05E018_M_ANI.in,201f910740a474d12e7fb42599df1de181343458a3a45bedeb133b9273125bdd
R05E018,M,CAT,success,archive3595(1).tar,3686,R05E018_M_CAT,P05 StateFlux Round05 V4 | edge=R05E018 | LTKBID=LT01262 | compound=Sapropterin dihydrochloride | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=C[C@H](O)[C@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,True,8,0,-1535.70378026,R05E018_M_CAT,LT01262,Sapropterin dihydrochloride,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,29,C[C@H](O)[C@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,output_round05_v4/qchem_inputs/wave_B_cation/R05E018_M_CAT.in,efb5f7d46131d8db07fff29ca1c213bd8bc45c46c9ebe703ca86b5af6342b19e
R05E018,M,N,success,archive3595(1).tar,3630,R05E018_M_N,P05 StateFlux Round05 V4 | edge=R05E018 | LTKBID=LT01262 | compound=Sapropterin dihydrochloride | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=C[C@H](O)[C@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,True,8,0,-1535.88018029,R05E018_M_N,LT01262,Sapropterin dihydrochloride,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,29,C[C@H](O)[C@H](OC1OC(C(=O)O)C(O)C(O)C1O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E018_M_N.in,1e9b8a2d3b5a1d6441f13e8e5043d6bc8ddbca533ac063a298043b1921ac342b
R05E018,P,ANI,success,archive3595(1).tar,3735,R05E018_P_ANI,P05 StateFlux Round05 V4 | edge=R05E018 | LTKBID=LT01262 | compound=Sapropterin dihydrochloride | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,True,8,0,-851.27084344,R05E018_P_ANI,LT01262,Sapropterin dihydrochloride,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,17,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,output_round05_v4/qchem_inputs/wave_C_anion/R05E018_P_ANI.in,69bde7c362ae1267fdacaa8310d7c30abb92099061ff98c71142c0d227aab7af
R05E018,P,CAT,success,archive3595(1).tar,3687,R05E018_P_CAT,P05 StateFlux Round05 V4 | edge=R05E018 | LTKBID=LT01262 | compound=Sapropterin dihydrochloride | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,True,8,0,-851.07430869,R05E018_P_CAT,LT01262,Sapropterin dihydrochloride,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,17,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,output_round05_v4/qchem_inputs/wave_B_cation/R05E018_P_CAT.in,08719f95061f4cce26290aa885e02e59258a22327722fd4520fdf6a3fa635dcd
R05E018,P,N,success,archive3595(1).tar,3631,R05E018_P_N,P05 StateFlux Round05 V4 | edge=R05E018 | LTKBID=LT01262 | compound=Sapropterin dihydrochloride | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,True,8,0,-851.25031558,R05E018_P_N,LT01262,Sapropterin dihydrochloride,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,17,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,output_round05_v4/qchem_inputs/wave_A_neutral/R05E018_P_N.in,44edbf74d624c407f3de5a773ad4531e409a2106de7f12887940a64a5eb222bc
R05E019,M,ANI,success,archive3595(1).tar,3736,R05E019_M_ANI,P05 StateFlux Round05 V4 | edge=R05E019 | LTKBID=LT01486 | compound=Levocarnitine | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],True,8,0,-1179.82909879,R05E019_M_ANI,LT01486,Levocarnitine,0.0,phaseII_conjugation,Sulfation of secondary alcohol,-1,2,existing_xTB,15,C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],output_round05_v4/qchem_inputs/wave_C_anion/R05E019_M_ANI.in,93382888cdfae83b1f1e2d2ac0051ad79a5dff68ee7e03fc483779f4d2595fcd
R05E019,M,CAT,success,archive3595(1).tar,3688,R05E019_M_CAT,P05 StateFlux Round05 V4 | edge=R05E019 | LTKBID=LT01486 | compound=Levocarnitine | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],True,8,0,-1179.52964209,R05E019_M_CAT,LT01486,Levocarnitine,0.0,phaseII_conjugation,Sulfation of secondary alcohol,1,2,existing_xTB,15,C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],output_round05_v4/qchem_inputs/wave_B_cation/R05E019_M_CAT.in,d9db4dfc6ace6c508a31b28e0860916725a45b58ec39dcff27f38ed7fd5aac77
R05E019,M,N,success,archive3595(1).tar,3632,R05E019_M_N,P05 StateFlux Round05 V4 | edge=R05E019 | LTKBID=LT01486 | compound=Levocarnitine | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],True,8,0,-1179.81378691,R05E019_M_N,LT01486,Levocarnitine,0.0,phaseII_conjugation,Sulfation of secondary alcohol,0,1,existing_xTB,15,C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],output_round05_v4/qchem_inputs/wave_A_neutral/R05E019_M_N.in,9b2ec7f8d427c52c12535693418e8e637cac736c663e8366145b87d1306ff7ba
R05E019,P,ANI,success,archive3595(1).tar,3737,R05E019_P_ANI,P05 StateFlux Round05 V4 | edge=R05E019 | LTKBID=LT01486 | compound=Levocarnitine | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=C[N+](C)(C)C[C@H](O)CC(=O)[O-],True,8,0,-556.06180704,R05E019_P_ANI,LT01486,Levocarnitine,0.0,phaseII_conjugation,Sulfation of secondary alcohol,-1,2,existing_xTB,11,C[N+](C)(C)C[C@H](O)CC(=O)[O-],output_round05_v4/qchem_inputs/wave_C_anion/R05E019_P_ANI.in,9719cc5657e4850bf62ab814a19d88576782134b497a3dae1f9f70e47e719c95
R05E019,P,CAT,success,archive3595(1).tar,3689,R05E019_P_CAT,P05 StateFlux Round05 V4 | edge=R05E019 | LTKBID=LT01486 | compound=Levocarnitine | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=C[N+](C)(C)C[C@H](O)CC(=O)[O-],True,8,0,-555.82339499,R05E019_P_CAT,LT01486,Levocarnitine,0.0,phaseII_conjugation,Sulfation of secondary alcohol,1,2,existing_xTB,11,C[N+](C)(C)C[C@H](O)CC(=O)[O-],output_round05_v4/qchem_inputs/wave_B_cation/R05E019_P_CAT.in,c185f40ecc100e3b4fe46b67d9fcfd64c31121eb2d81f51dd8963dff5d750ecc
R05E019,P,N,success,archive3595(1).tar,3633,R05E019_P_N,P05 StateFlux Round05 V4 | edge=R05E019 | LTKBID=LT01486 | compound=Levocarnitine | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=C[N+](C)(C)C[C@H](O)CC(=O)[O-],True,8,0,-556.06732481,R05E019_P_N,LT01486,Levocarnitine,0.0,phaseII_conjugation,Sulfation of secondary alcohol,0,1,existing_xTB,11,C[N+](C)(C)C[C@H](O)CC(=O)[O-],output_round05_v4/qchem_inputs/wave_A_neutral/R05E019_P_N.in,2dd46fd15d5e351afc01130fb7f8124aeac4fa83a0321522ba20e382673cf588
