row_id,compound,query_type,ok,query,status,error,source,CID,MolecularFormula,MolecularWeight,SMILES,ConnectivitySMILES,InChIKey,Title
LT03780,Ubrogepant,name,True,Ubrogepant,,,PubChem_name_property,68748835.0,C29H26F3N5O3,549.5,C[C@@H]1[C@@H](C[C@@H](C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(C[C@@]4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=CC=CC=C6,CC1C(CC(C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(CC4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=CC=CC=C6,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,Ubrogepant
LT02443,Ulipristal acetate,name,True,Ulipristal acetate,,,PubChem_name_property,130904.0,C30H37NO4,475.6,CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)OC(=O)C,CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)OC(=O)C,OOLLAFOLCSJHRE-ZHAKMVSLSA-N,Ulipristal Acetate
LT03781,Umbralisib tosylate,name,True,Umbralisib tosylate,,,PubChem_name_property,86707828.0,C38H32F3N5O6S,743.8,CC1=CC=C(C=C1)S(=O)(=O)O.C[C@@H](C1=C(C(=O)C2=C(O1)C=CC(=C2)F)C3=CC(=CC=C3)F)N4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)OC(C)C)F)N,CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)OC1=C(C=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)C4=C(C(=O)C5=C(O4)C=CC(=C5)F)C6=CC(=CC=C6)F)F,KYJWUPZPSXZEPG-NTISSMGPSA-N,Umbralisib Tosylate
LT03782,Umeclidinium bromide,name,True,Umeclidinium bromide,,,PubChem_name_property,11519069.0,C29H34BrNO2,508.5,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5.[Br-],C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5.[Br-],PEJHHXHHNGORMP-UHFFFAOYSA-M,Umeclidinium bromide
LT03783,Upadacitinib,name,True,Upadacitinib,,,PubChem_name_property,58557659.0,C17H19F3N6O,380.4,CC[C@@H]1CN(C[C@@H]1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,CCC1CN(CC1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,WYQFJHHDOKWSHR-MNOVXSKESA-N,Upadacitinib
LT03784,Uridine triacetate,name,True,Uridine triacetate,,,PubChem_name_property,20058.0,C15H18N2O9,370.31,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)OC(=O)C)OC(=O)C,CC(=O)OCC1C(C(C(O1)N2C=CC(=O)NC2=O)OC(=O)C)OC(=O)C,AUFUWRKPQLGTGF-FMKGYKFTSA-N,"2',3',5'-tri-O-acetyluridine"
LT00929,Urofollitropin,chembl_id,False,CHEMBL1201520,200.0,,,,,,,,,
LT00929,Urofollitropin,name,True,Urofollitropin,,,PubChem_name_property,73759969.0,C42H65N11O12S2,980.2,CC[C@@H](C)C1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](CSSC[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@@H]3C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)[C@H](C)O,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,ZDRRIRUAESZNIH-JLSAMJFVSA-N,Urofollitropin
LT01229,Urokinase,chembl_id,False,CHEMBL1201420,200.0,,,,,,,,,
LT01229,Urokinase,name,False,Urokinase,,,,,,,,,,
LT01229,Urokinase,ChEMBL_synonym,False,CHEMBL1201420,,,,,,,,,,
LT01416,Ustekinumab,chembl_id,False,CHEMBL1201835,200.0,,,,,,,,,
LT01416,Ustekinumab,name,False,Ustekinumab,,,,,,,,,,
LT01416,Ustekinumab,ChEMBL_synonym,False,CHEMBL1201835,,,,,,,,,,
LT03785,Valbenazine tosylate,name,True,Valbenazine tosylate,,,PubChem_name_property,92042922.0,C38H54N2O10S2,763.0,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)C[C@@H]1CN2CCC3=CC(=C(C=C3[C@H]2C[C@H]1OC(=O)[C@H](C(C)C)N)OC)OC,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C(C(C)C)N)OC)OC,BXGKAGLZHGYAMW-TZYFFPFWSA-N,Valbenazine tosylate
LT02389,Vandetanib,name,True,Vandetanib,,,PubChem_name_property,3081361.0,C22H24BrFN4O2,475.4,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,UHTHHESEBZOYNR-UHFFFAOYSA-N,Vandetanib
LT03786,Venetoclax,name,True,Venetoclax,,,PubChem_name_property,49846579.0,C45H50ClN7O7S,868.4,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,LQBVNQSMGBZMKD-UHFFFAOYSA-N,Venetoclax
LT03787,Vericiguat,name,True,Vericiguat,,,PubChem_name_property,54674461.0,C19H16F2N8O2,426.4,COC(=O)NC1=C(N=C(N=C1N)C2=NN(C3=C2C=C(C=N3)F)CC4=CC=CC=C4F)N,COC(=O)NC1=C(N=C(N=C1N)C2=NN(C3=C2C=C(C=N3)F)CC4=CC=CC=C4F)N,QZFHIXARHDBPBY-UHFFFAOYSA-N,Vericiguat
LT03788,Vibegron,name,True,Vibegron,,,PubChem_name_property,44472635.0,C26H28N4O3,444.5,C1C[C@@H](N[C@@H]1CC2=CC=C(C=C2)NC(=O)[C@@H]3CCC4=NC=CC(=O)N34)[C@@H](C5=CC=CC=C5)O,C1CC(NC1CC2=CC=C(C=C2)NC(=O)C3CCC4=NC=CC(=O)N34)C(C5=CC=CC=C5)O,DJXRIQMCROIRCZ-XOEOCAAJSA-N,Vibegron
LT02391,Vilazodone hydrochloride,name,True,Vilazodone hydrochloride,,,PubChem_name_property,6918313.0,C26H28ClN5O2,478.0,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl,RPZBRGFNBNQSOP-UHFFFAOYSA-N,"2-benzofurancarboxamide, 5-(4-(4-(5-cyano-1H-indol-3-yl)butyl)-1-piperazinyl)-, hydrochloride (1:1)"
LT01861,Viloxazine hydrochloride,name,True,Viloxazine hydrochloride,,,PubChem_name_property,71424.0,C13H20ClNO3,273.75,CCOC1=CC=CC=C1OCC2CNCCO2.Cl,CCOC1=CC=CC=C1OCC2CNCCO2.Cl,HJOCKFVCMLCPTP-UHFFFAOYSA-N,Viloxazine Hydrochloride
LT03789,Viltolarsen,name,False,Viltolarsen,,,,,,,,,,
LT01516,Vitamin E,chembl_id,False,CHEMBL3989727,200.0,,,,,,,,,
LT01516,Vitamin E,CAS,True,58-95-7,,,PubChem_name_property,86472.0,C31H52O3,472.7,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C)C,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C,ZAKOWWREFLAJOT-CEFNRUSXSA-N,Alpha-Tocopherol Acetate
LT03563,Voclosporin,name,True,Voclosporin,,,PubChem_name_property,6918486.0,C63H111N11O12,1214.6,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,BICRTLVBTLFLRD-PTWUADNWSA-N,Voclosporin
LT03790,Vorapaxar sulfate,name,True,Vorapaxar sulfate,,,PubChem_name_property,10077129.0,C29H35FN2O8S,590.7,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/C4=NC=C(C=C4)C5=CC(=CC=C5)F)[C@H](OC3=O)C.OS(=O)(=O)O,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C.OS(=O)(=O)O,NQRYCIGCIAWEIC-CKLVGUEFSA-N,Vorapaxar Sulfate
LT02902,Vortioxetine hydrobromide,name,True,Vortioxetine hydrobromide,,,PubChem_name_property,56843850.0,C18H23BrN2S,379.4,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C.Br,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C.Br,VNGRUFUIHGGOOM-UHFFFAOYSA-N,Vortioxetine Hydrobromide
LT03791,Vosoritide,name,True,Vosoritide,,,PubChem_name_property,119058036.0,C176H290N56O51S3,4103.0,CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CC(C)C)CCCCN)CC(C)C)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@@H]6CCCN6)C(=O)O)CC(C)C)CO)CCSC)CO,CCC(C)C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CC(C)C)CCCCN)CC(C)C)CC2=CC=CC=C2)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C4CCCN4C(=O)C(CC5=CN=CN5)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C6CCCN6)C(=O)O)CC(C)C)CO)CCSC)CO,IGYWDDBBJPSOTG-WBAGYEQSSA-N,Vosoritide
LT03792,Voxelotor,name,True,Voxelotor,,,PubChem_name_property,71602803.0,C19H19N3O3,337.4,CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=CC=CC(=C3C=O)O,CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=CC=CC(=C3C=O)O,FWCVZAQENIZVMY-UHFFFAOYSA-N,Voxelotor
LT03600,Zanubrutinib,name,True,Zanubrutinib,,,PubChem_name_property,135565884.0,C27H29N5O3,471.5,C=CC(=O)N1CCC(CC1)[C@@H]2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N,C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N,RNOAOAWBMHREKO-QFIPXVFZSA-N,Zanubrutinib
LT03783,Upadacitinib,name,True,Upadacitinib,,,PubChem_name_property,58557659.0,C17H19F3N6O,380.4,CC[C@@H]1CN(C[C@@H]1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,CCC1CN(CC1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,WYQFJHHDOKWSHR-MNOVXSKESA-N,Upadacitinib
DMAP_TOFACITINIB,Tofacitinib,name,True,Tofacitinib,,,PubChem_name_property,9926791.0,C16H20N6O,312.37,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,UJLAWZDWDVHWOW-YPMHNXCESA-N,Tofacitinib
DMAP_AKN_028,AKN-028,name,True,AKN-028,,,PubChem_name_property,44177328.0,C17H14N6,302.33,C1=CC2=C(C=CN2)C=C1NC3=NC(=CN=C3N)C4=CC=NC=C4,C1=CC2=C(C=CN2)C=C1NC3=NC(=CN=C3N)C4=CC=NC=C4,JLRIJKVMMZEKDF-UHFFFAOYSA-N,Akn-028
DMAP_ORELABRUTINIB,Orelabrutinib,name,True,Orelabrutinib,,,PubChem_name_property,91667513.0,C26H25N3O3,427.5,C=CC(=O)N1CCC(CC1)C2=NC(=C(C=C2)C(=O)N)C3=CC=C(C=C3)OC4=CC=CC=C4,C=CC(=O)N1CCC(CC1)C2=NC(=C(C=C2)C(=O)N)C3=CC=C(C=C3)OC4=CC=CC=C4,MZPVEMOYADUARK-UHFFFAOYSA-N,Orelabrutinib
DMAP_BMS_986142,BMS-986142,name,True,BMS-986142,,,PubChem_name_property,86582336.0,C32H30F2N4O4,572.6,CC1=C(C=CC=C1N2C(=O)C3=C(C(=CC=C3)F)N(C2=O)C)C4=C(C=C(C5=C4C6=C(N5)C[C@H](CC6)C(C)(C)O)C(=O)N)F,CC1=C(C=CC=C1N2C(=O)C3=C(C(=CC=C3)F)N(C2=O)C)C4=C(C=C(C5=C4C6=C(N5)CC(CC6)C(C)(C)O)C(=O)N)F,ZRYMMWAJAFUANM-INIZCTEOSA-N,Bms-986142
DMAP_EVOBRUTINIB,Evobrutinib,name,True,Evobrutinib,,,PubChem_name_property,71479709.0,C25H27N5O2,429.5,C=CC(=O)N1CCC(CC1)CNC2=NC=NC(=C2C3=CC=C(C=C3)OC4=CC=CC=C4)N,C=CC(=O)N1CCC(CC1)CNC2=NC=NC(=C2C3=CC=C(C=C3)OC4=CC=CC=C4)N,QUIWHXQETADMGN-UHFFFAOYSA-N,Evobrutinib
DMAP_TAK_875,TAK-875,name,True,TAK-875,,,PubChem_name_property,24857286.0,C29H32O7S,524.6,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)C(CO4)CC(=O)O)C)OCCCS(=O)(=O)C,BZCALJIHZVNMGJ-HSZRJFAPSA-N,Fasiglifam
DMAP_RUXOLITINIB,Ruxolitinib,name,True,Ruxolitinib,,,PubChem_name_property,25126798.0,C17H18N6,306.4,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,HFNKQEVNSGCOJV-OAHLLOKOSA-N,Ruxolitinib
LT02898,Ibrutinib,name,True,Ibrutinib,,,PubChem_name_property,24821094.0,C25H24N6O2,440.5,C=CC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,XYFPWWZEPKGCCK-GOSISDBHSA-N,Ibrutinib
DMAP_REMIBRUTINIB,Remibrutinib,name,True,Remibrutinib,,,PubChem_name_property,118107483.0,C27H27F2N5O3,507.5,CC1=C(C=C(C=C1NC(=O)C2=C(C=C(C=C2)C3CC3)F)F)C4=C(C(=NC=N4)N)OCCN(C)C(=O)C=C,CC1=C(C=C(C=C1NC(=O)C2=C(C=C(C=C2)C3CC3)F)F)C4=C(C(=NC=N4)N)OCCN(C)C(=O)C=C,CUABMPOJOBCXJI-UHFFFAOYSA-N,Remibrutinib
DMAP_RILZABRUTINIB,Rilzabrutinib,name,True,Rilzabrutinib,,,PubChem_name_property,73388818.0,C36H40FN9O3,665.8,CC(C)(/C=C(\C#N)/C(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=C(C=C(C=C4)OC5=CC=CC=C5)F)N)N6CCN(CC6)C7COC7,CC(C)(C=C(C#N)C(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=C(C=C(C=C4)OC5=CC=CC=C5)F)N)N6CCN(CC6)C7COC7,LCFFREMLXLZNHE-GBOLQPHISA-N,Rilzabrutinib
